time,throttle,brake,speed,x,y
5.3,0.130510256831148,0,2.13435277286136,2.06140767816665,0.222258921694762
5.35,0.126758327113934,0,2.19522383729016,2.06140767816665,0.222258921694762
5.4,0.12303092904456,0,2.24402458492226,2.06140767816665,0.222258921694762
5.45,0.123443045463649,0,2.29132588392595,2.37854732206727,0.222259030373157
5.5,0.122260941051117,0,2.33016737862332,2.37854732206727,0.222259030373157
5.55,0.117282282279248,0,2.37549266383667,2.37854732206727,0.222259030373157
5.6,0.116256645808019,0,2.41977385255199,2.69568696239012,0.222259154869631
5.65,0.111886781174089,0,2.4560875831197,2.69568696239012,0.222259154869631
5.7,0.110765505635838,0,2.48076374717652,2.69568696239012,0.222259154869631
5.75,0.1089187345956,0,2.508812,3.09211151618532,0.222259333015457
5.8,0.100461648414985,0,2.54414759755861,3.09211151618532,0.222259333015457
5.85,0.0887410573613766,0,2.56815633558984,3.09211151618532,0.222259333015457
5.9,0.0837323041742701,0,2.60369694518623,3.48853601246102,0.333388831239562
5.95,0.0659677442672741,0,2.62522162539202,3.48853601246102,0.333388831239562
6,0.0565027176960585,0,2.62578736952231,3.48853601246102,0.333388831239562
6.05,0.0480908445407107,0,2.61880334014815,3.80567563996963,0.333389009383122
6.1,0.0359206286321756,0,2.61950395678114,3.80567563996963,0.333389009383122
6.15,0.0147798993462063,0,2.59857974468085,3.80567563996963,0.333389009383122
6.2,0,0,2.56939301470004,4.28138509545755,0.3333893067734
6.25,0,0,2.51238075659051,4.28138509545755,0.3333893067734
6.3,0,0,2.51389065887996,4.51923982361649,0.33338946914556
6.35,0,0,2.50601222895725,4.51923982361649,0.33338946914556
6.4,0,0,2.47458375164912,4.75709454838525,0.33338963937146
6.45,0,0,2.46899982145981,4.75709454838525,0.33338963937146
6.5,0,0,2.44345226065163,4.75709454838525,0.33338963937146
6.55,0,0,2.41040886691714,5.15351899119357,0.444519237810269
6.6,0,0,2.40270792774621,5.15351899119357,0.444519237810269
6.65,0,0,2.35706545834637,5.15351899119357,0.444519237810269
6.7,0,0,2.32718851224835,5.54994351569732,0.44451956478027
6.75,0,0,2.31269955953307,5.54994351569732,0.44451956478027
6.8,0,0,2.27678048703058,5.78779824283136,0.444519774006201
6.85,0,0,2.25937990096476,5.78779824283136,0.444519774006201
